t_word,t_stopword,t_punct,t_syll,t_syll2,t_syll3,t_uword,t_sent,t_char,a_word_ps,a_char_ps,a_char_pw,a_syll_ps,a_syll_pw,a_stopword_ps,a_stopword_pw,t_kup,t_bry,t_subtlex_us_zipf,a_kup_pw,a_bry_pw,a_kup_ps,a_bry_ps,a_subtlex_us_zipf_pw,a_subtlex_us_zipf_ps,t_n_ent,t_n_ent_person,t_n_ent_norp,t_n_ent_fac,t_n_ent_org,t_n_ent_gpe,t_n_ent_loc,t_n_ent_product,t_n_ent_event,t_n_ent_art,t_n_ent_law,t_n_ent_language,t_n_ent_date,t_n_ent_time,t_n_ent_percent,t_n_ent_money,t_n_ent_quantity,t_n_ent_ordinal,t_n_ent_cardinal,a_n_ent_pw,a_n_ent_person_pw,a_n_ent_norp_pw,a_n_ent_fac_pw,a_n_ent_org_pw,a_n_ent_gpe_pw,a_n_ent_loc_pw,a_n_ent_product_pw,a_n_ent_event_pw,a_n_ent_art_pw,a_n_ent_law_pw,a_n_ent_language_pw,a_n_ent_date_pw,a_n_ent_time_pw,a_n_ent_percent_pw,a_n_ent_money_pw,a_n_ent_quantity_pw,a_n_ent_ordinal_pw,a_n_ent_cardinal_pw,a_n_ent_ps,a_n_ent_person_ps,a_n_ent_norp_ps,a_n_ent_fac_ps,a_n_ent_org_ps,a_n_ent_gpe_ps,a_n_ent_loc_ps,a_n_ent_product_ps,a_n_ent_event_ps,a_n_ent_art_ps,a_n_ent_law_ps,a_n_ent_language_ps,a_n_ent_date_ps,a_n_ent_time_ps,a_n_ent_percent_ps,a_n_ent_money_ps,a_n_ent_quantity_ps,a_n_ent_ordinal_ps,a_n_ent_cardinal_ps,simp_adj_var,simp_adp_var,simp_adv_var,simp_aux_var,simp_cconj_var,simp_det_var,simp_intj_var,simp_noun_var,simp_num_var,simp_part_var,simp_pron_var,simp_propn_var,simp_punct_var,simp_sconj_var,simp_sym_var,simp_verb_var,simp_space_var,root_adj_var,root_adp_var,root_adv_var,root_aux_var,root_cconj_var,root_det_var,root_intj_var,root_noun_var,root_num_var,root_part_var,root_pron_var,root_propn_var,root_punct_var,root_sconj_var,root_sym_var,root_verb_var,root_space_var,corr_adj_var,corr_adp_var,corr_adv_var,corr_aux_var,corr_cconj_var,corr_det_var,corr_intj_var,corr_noun_var,corr_num_var,corr_part_var,corr_pron_var,corr_propn_var,corr_punct_var,corr_sconj_var,corr_sym_var,corr_verb_var,corr_space_var,simp_ttr,root_ttr,corr_ttr,bilog_ttr,uber_ttr,simp_ttr_no_lem,root_ttr_no_lem,corr_ttr_no_lem,bilog_ttr_no_lem,uber_ttr_no_lem,n_adj,n_adp,n_adv,n_aux,n_cconj,n_det,n_intj,n_noun,n_num,n_part,n_pron,n_propn,n_punct,n_sconj,n_sym,n_verb,n_space,n_uadj,n_uadp,n_uadv,n_uaux,n_ucconj,n_udet,n_uintj,n_unoun,n_unum,n_upart,n_upron,n_upropn,n_upunct,n_usconj,n_usym,n_uverb,n_uspace,a_adj_pw,a_adp_pw,a_adv_pw,a_aux_pw,a_cconj_pw,a_det_pw,a_intj_pw,a_noun_pw,a_num_pw,a_part_pw,a_pron_pw,a_propn_pw,a_punct_pw,a_sconj_pw,a_sym_pw,a_verb_pw,a_space_pw,a_adj_ps,a_adp_ps,a_adv_ps,a_aux_ps,a_cconj_ps,a_det_ps,a_intj_ps,a_noun_ps,a_num_ps,a_part_ps,a_pron_ps,a_propn_ps,a_punct_ps,a_sconj_ps,a_sym_ps,a_verb_ps,a_space_ps,fkre,fkgl,fogi,smog,cole,auto,rt_fast,rt_average,rt_slow,truthfulness
5,1,2,3,0,0,5,2,7,2.5,3.5,1.4,1.5,0.6,0.5,0.2,5.2,4.0,13.609,1.04,0.8,2.6,2.0,2.722,6.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.707,1.0,2.236,1.581,1.0,0.0,1.0,2.236,1.581,1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,153.538,-7.535,1.0,0.0,-19.408,-13.586,0.017,0.021,0.029,0
16,8,3,17,1,0,16,3,48,5.333,16.0,3.0,5.667,1.062,2.667,0.5,60.29,58.988,66.291,3.768,3.687,20.097,19.663,4.143,22.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.414,1.0,1.0,0.0,0.0,1.0,1.414,0.0,0.0,1.414,0.0,1.732,0.0,0.0,1.732,1.0,0.0,1.0,0.707,0.707,0.0,0.0,0.707,1.0,0.0,0.0,1.0,0.0,1.225,0.0,0.0,1.225,0.707,1.0,4.0,2.828,1.0,0.0,1.0,4.0,2.828,1.0,0.0,0,2,1,1,0,0,1,2,0,0,2,0,3,0,0,3,1,0,2,1,1,0,0,1,2,0,0,2,0,3,0,0,3,1,0.0,0.125,0.062,0.062,0.0,0.0,0.062,0.125,0.0,0.0,0.125,0.0,0.188,0.0,0.0,0.188,0.062,0.0,0.667,0.333,0.333,0.0,0.0,0.333,0.667,0.0,0.0,0.667,0.0,1.0,0.0,0.0,1.0,0.333,111.534,-0.972,4.633,0.0,-3.71,-4.633,0.053,0.067,0.091,0
7,2,2,7,0,0,7,2,18,3.5,9.0,2.571,3.5,1.0,1.0,0.286,13.68,16.5,24.088,1.954,2.357,6.84,8.25,3.441,12.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.414,0.0,0.0,0.0,0.0,1.414,0.0,0.0,1.0,1.0,0.707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.707,0.707,1.0,2.646,1.871,1.0,0.0,1.0,2.646,1.871,1.0,0.0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.143,0.143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,118.683,-2.425,1.4,0.0,-9.137,-7.569,0.023,0.029,0.04,0
12,5,2,11,1,0,11,2,41,6.0,20.5,3.417,5.5,0.917,2.5,0.417,35.33,41.238,53.083,2.944,3.437,17.665,20.619,4.424,26.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.707,0.0,1.732,0.0,0.0,0.0,1.0,1.414,0.0,0.0,1.0,1.0,0.0,0.707,0.0,0.707,0.0,0.5,0.0,1.225,0.0,0.0,0.0,0.707,1.0,0.0,0.0,0.707,0.707,0.917,3.175,2.245,0.965,66.082,0.917,3.175,2.245,0.965,66.082,0,1,0,1,0,2,0,3,0,0,0,1,2,0,0,1,1,0,1,0,1,0,1,0,3,0,0,0,1,2,0,0,1,1,0.0,0.083,0.0,0.083,0.0,0.167,0.0,0.25,0.0,0.0,0.0,0.083,0.167,0.0,0.0,0.083,0.083,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,123.195,-2.433,5.733,0.0,-0.643,-2.338,0.04,0.05,0.069,0
9,2,2,7,0,0,7,2,22,4.5,11.0,2.444,3.5,0.778,1.0,0.222,22.37,32.152,32.769,2.486,3.572,11.185,16.076,3.641,16.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,1.414,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.707,0.0,1.061,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.707,0.707,0.778,2.333,1.65,0.886,15.067,0.778,2.333,1.65,0.886,15.067,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.444,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,136.468,-4.657,1.8,0.0,-8.004,-7.667,0.03,0.037,0.051,0
5,1,2,3,0,0,5,2,7,2.5,3.5,1.4,1.5,0.6,0.5,0.2,5.2,4.0,13.609,1.04,0.8,2.6,2.0,2.722,6.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.707,1.0,2.236,1.581,1.0,0.0,1.0,2.236,1.581,1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,153.538,-7.535,1.0,0.0,-19.408,-13.586,0.017,0.021,0.029,1
11,4,3,10,1,0,9,3,22,3.667,7.333,2.0,3.333,0.909,1.333,0.364,24.76,22.0,43.254,2.251,2.0,8.253,7.333,3.932,14.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.414,1.0,1.155,0.0,0.0,0.0,0.0,1.732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.707,0.0,1.0,0.707,0.816,0.0,0.0,0.0,0.0,1.225,0.0,0.0,0.0,0.707,0.818,2.714,1.919,0.916,24.058,0.818,2.714,1.919,0.916,24.058,0,0,0,1,0,2,1,3,0,0,0,0,3,0,0,0,1,0,0,0,1,0,2,1,2,0,0,0,0,3,0,0,0,1,0.0,0.0,0.0,0.091,0.0,0.182,0.091,0.273,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.333,0.0,0.667,0.333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333,126.204,-3.433,5.103,0.0,-12.113,-10.177,0.037,0.046,0.063,1
13,6,3,9,0,0,11,3,34,4.333,11.333,2.615,3.0,0.692,2.0,0.462,33.56,32.0,49.418,2.582,2.462,11.187,10.667,3.801,16.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.667,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.155,0.0,1.0,1.0,0.0,1.732,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.707,0.0,0.707,0.707,0.816,0.0,0.707,0.707,0.0,1.225,0.0,0.0,0.707,0.707,0.846,3.051,2.157,0.935,34.419,0.846,3.051,2.157,0.935,34.419,0,0,0,1,0,1,1,3,0,1,1,0,3,0,0,1,1,0,0,0,1,0,1,1,2,0,1,1,0,3,0,0,1,1,0.0,0.0,0.0,0.077,0.0,0.077,0.077,0.231,0.0,0.077,0.077,0.0,0.231,0.0,0.0,0.077,0.077,0.0,0.0,0.0,0.333,0.0,0.333,0.333,1.0,0.0,0.333,0.333,0.0,1.0,0.0,0.0,0.333,0.333,143.867,-5.731,1.733,0.0,-7.252,-6.945,0.043,0.054,0.074,0
11,6,2,7,0,0,11,2,27,5.5,13.5,2.455,3.5,0.636,3.0,0.545,25.01,27.45,41.601,2.274,2.495,12.505,13.725,3.782,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.414,0.0,1.0,1.0,0.0,1.414,0.0,0.0,1.0,1.0,0.0,0.707,0.0,0.707,0.0,0.707,0.0,1.0,0.0,0.707,0.707,0.0,1.0,0.0,0.0,0.707,0.707,1.0,3.317,2.345,1.0,0.0,1.0,3.317,2.345,1.0,0.0,0,1,0,1,0,1,0,2,0,1,1,0,2,0,0,1,1,0,1,0,1,0,1,0,2,0,1,1,0,2,0,0,1,1,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.182,0.0,0.091,0.091,0.0,0.182,0.0,0.0,0.091,0.091,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,147.416,-5.936,2.2,0.0,-6.749,-7.119,0.037,0.046,0.063,0
49,31,3,67,5,0,14,4,181,12.25,45.25,3.694,16.75,1.367,7.75,0.633,214.68,148.167,282.352,4.381,3.024,53.67,37.042,5.762,70.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.333,0.0,0.333,0.0,0.5,0.0,0.2,0.25,1.0,0.667,0.5,0.0,0.3,1.0,0.447,0.0,0.447,0.577,0.0,0.816,0.0,1.0,0.0,0.447,0.5,1.0,1.155,0.707,0.0,0.949,1.0,0.316,0.0,0.316,0.408,0.0,0.577,0.0,0.707,0.0,0.316,0.354,0.707,0.816,0.5,0.0,0.671,0.707,0.286,2.0,1.414,0.678,5.559,0.286,2.0,1.414,0.678,5.559,5,0,5,3,0,6,0,4,0,5,4,1,3,2,0,10,1,1,0,1,1,0,2,0,2,0,1,1,1,2,1,0,3,1,0.102,0.0,0.102,0.061,0.0,0.122,0.0,0.082,0.0,0.102,0.082,0.02,0.061,0.041,0.0,0.204,0.02,1.25,0.0,1.25,0.75,0.0,1.5,0.0,1.0,0.0,1.25,1.0,0.25,0.75,0.5,0.0,2.5,0.25,78.724,5.322,8.982,0.0,3.504,2.093,0.163,0.204,0.28,0
15,7,2,16,1,0,14,2,52,7.5,26.0,3.467,8.0,1.067,3.5,0.467,55.25,47.8,70.39,3.683,3.187,27.625,23.9,4.693,35.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.667,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.155,0.0,1.414,0.0,1.0,0.0,1.0,1.414,0.0,0.0,1.414,1.0,0.707,0.707,0.0,0.707,0.0,0.816,0.0,1.0,0.0,0.707,0.0,0.707,1.0,0.0,0.0,1.0,0.707,0.933,3.615,2.556,0.975,100.947,0.933,3.615,2.556,0.975,100.947,1,1,0,1,0,3,0,2,0,1,0,1,2,0,0,2,1,1,1,0,1,0,2,0,2,0,1,0,1,2,0,0,2,1,0.067,0.067,0.0,0.067,0.0,0.2,0.0,0.133,0.0,0.067,0.0,0.067,0.133,0.0,0.0,0.133,0.067,0.5,0.5,0.0,0.5,0.0,1.5,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.5,108.983,-0.078,5.667,0.0,0.637,-1.352,0.05,0.062,0.086,0
11,7,2,9,0,0,10,2,26,5.5,13.0,2.364,4.5,0.818,3.5,0.636,32.01,33.75,52.941,2.91,3.068,16.005,16.875,4.813,26.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.414,0.0,0.0,1.414,0.0,1.414,0.0,0.0,1.0,1.0,0.707,0.0,0.0,0.707,0.0,0.707,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.707,0.707,0.909,3.015,2.132,0.96,55.628,0.909,3.015,2.132,0.96,55.628,1,0,0,1,0,1,0,2,0,0,2,0,2,0,0,1,1,1,0,0,1,0,1,0,2,0,0,2,0,2,0,0,1,1,0.091,0.0,0.0,0.091,0.0,0.091,0.0,0.182,0.0,0.0,0.182,0.0,0.182,0.0,0.0,0.091,0.091,0.5,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,132.034,-3.79,2.2,0.0,-7.284,-7.547,0.037,0.046,0.063,1
13,7,2,12,0,0,12,2,37,6.5,18.5,2.846,6.0,0.923,3.5,0.538,40.61,36.5,51.487,3.124,2.808,20.305,18.25,3.961,25.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.414,0.0,1.732,0.0,1.0,1.0,0.0,1.414,0.0,0.0,1.0,1.0,0.0,0.707,0.0,0.707,0.0,1.0,0.0,1.225,0.0,0.707,0.707,0.0,1.0,0.0,0.0,0.707,0.707,0.923,3.328,2.353,0.969,77.143,0.923,3.328,2.353,0.969,77.143,0,1,0,1,0,2,0,3,0,1,1,0,2,0,0,1,1,0,1,0,1,0,2,0,3,0,1,1,0,2,0,0,1,1,0.0,0.077,0.0,0.077,0.0,0.154,0.0,0.231,0.0,0.077,0.077,0.0,0.154,0.0,0.0,0.077,0.077,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,122.145,-2.163,2.6,0.0,-3.618,-4.775,0.043,0.054,0.074,0
19,9,2,24,2,1,17,2,77,9.5,38.5,4.053,12.0,1.263,4.5,0.474,58.82,38.167,81.632,3.096,2.009,29.41,19.083,4.296,40.816,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.105,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.789,0.0,1.0,0.0,1.414,0.0,1.732,1.0,0.0,0.0,1.732,1.414,0.0,0.0,1.0,1.0,0.0,1.265,0.0,0.707,0.0,1.0,0.0,1.225,0.707,0.0,0.0,1.225,1.0,0.0,0.0,0.707,0.707,0.895,3.9,2.758,0.962,72.169,0.895,3.9,2.758,0.962,72.169,0,5,0,1,0,2,0,3,1,0,0,3,2,0,0,1,1,0,4,0,1,0,2,0,3,1,0,0,3,2,0,0,1,1,0.0,0.263,0.0,0.053,0.0,0.105,0.0,0.158,0.053,0.0,0.0,0.158,0.105,0.0,0.0,0.053,0.053,0.0,2.5,0.0,0.5,0.0,1.0,0.0,1.5,0.5,0.0,0.0,1.5,1.0,0.0,0.0,0.5,0.5,90.329,3.02,8.011,4.04,4.914,2.408,0.063,0.079,0.109,0
14,4,2,12,0,0,14,3,43,4.667,14.333,3.071,4.0,0.857,1.333,0.286,46.53,40.5,50.279,3.324,2.893,15.51,13.5,3.591,16.76,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.732,1.414,0.0,0.0,1.0,1.414,0.0,1.0,0.0,1.0,0.707,0.707,0.0,0.707,0.0,0.707,0.0,1.225,1.0,0.0,0.0,0.707,1.0,0.0,0.707,0.0,0.707,1.0,3.742,2.646,1.0,0.0,1.0,3.742,2.646,1.0,0.0,1,1,0,1,0,1,0,3,2,0,0,1,2,0,1,0,1,1,1,0,1,0,1,0,3,2,0,0,1,2,0,1,0,1,0.071,0.071,0.0,0.071,0.0,0.071,0.0,0.214,0.143,0.0,0.0,0.071,0.143,0.0,0.071,0.0,0.071,0.333,0.333,0.0,0.333,0.0,0.333,0.0,1.0,0.667,0.0,0.0,0.333,0.667,0.0,0.333,0.0,0.333,129.584,-3.656,1.867,0.0,-4.083,-4.63,0.047,0.058,0.08,0
11,4,3,9,1,0,11,3,29,3.667,9.667,2.636,3.0,0.818,1.333,0.364,29.26,22.75,35.685,2.66,2.068,9.753,7.583,3.244,11.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.414,0.0,0.0,1.0,0.0,1.732,0.0,0.0,1.0,1.0,0.707,0.0,0.0,0.707,0.0,0.0,0.707,1.0,0.0,0.0,0.707,0.0,1.225,0.0,0.0,0.707,0.707,1.0,3.317,2.345,1.0,0.0,1.0,3.317,2.345,1.0,0.0,1,0,0,1,0,0,1,2,0,0,1,0,3,0,0,1,1,1,0,0,1,0,0,1,2,0,0,1,0,3,0,0,1,1,0.091,0.0,0.0,0.091,0.0,0.0,0.091,0.182,0.0,0.0,0.091,0.0,0.273,0.0,0.0,0.091,0.091,0.333,0.0,0.0,0.333,0.0,0.0,0.333,0.667,0.0,0.0,0.333,0.0,1.0,0.0,0.0,0.333,0.333,133.895,-4.505,5.103,0.0,-8.371,-7.179,0.037,0.046,0.063,0
