t_word,t_stopword,t_punct,t_syll,t_syll2,t_syll3,t_uword,t_sent,t_char,a_word_ps,a_char_ps,a_char_pw,a_syll_ps,a_syll_pw,a_stopword_ps,a_stopword_pw,t_kup,t_bry,t_subtlex_us_zipf,a_kup_pw,a_bry_pw,a_kup_ps,a_bry_ps,a_subtlex_us_zipf_pw,a_subtlex_us_zipf_ps,t_n_ent,t_n_ent_person,t_n_ent_norp,t_n_ent_fac,t_n_ent_org,t_n_ent_gpe,t_n_ent_loc,t_n_ent_product,t_n_ent_event,t_n_ent_art,t_n_ent_law,t_n_ent_language,t_n_ent_date,t_n_ent_time,t_n_ent_percent,t_n_ent_money,t_n_ent_quantity,t_n_ent_ordinal,t_n_ent_cardinal,a_n_ent_pw,a_n_ent_person_pw,a_n_ent_norp_pw,a_n_ent_fac_pw,a_n_ent_org_pw,a_n_ent_gpe_pw,a_n_ent_loc_pw,a_n_ent_product_pw,a_n_ent_event_pw,a_n_ent_art_pw,a_n_ent_law_pw,a_n_ent_language_pw,a_n_ent_date_pw,a_n_ent_time_pw,a_n_ent_percent_pw,a_n_ent_money_pw,a_n_ent_quantity_pw,a_n_ent_ordinal_pw,a_n_ent_cardinal_pw,a_n_ent_ps,a_n_ent_person_ps,a_n_ent_norp_ps,a_n_ent_fac_ps,a_n_ent_org_ps,a_n_ent_gpe_ps,a_n_ent_loc_ps,a_n_ent_product_ps,a_n_ent_event_ps,a_n_ent_art_ps,a_n_ent_law_ps,a_n_ent_language_ps,a_n_ent_date_ps,a_n_ent_time_ps,a_n_ent_percent_ps,a_n_ent_money_ps,a_n_ent_quantity_ps,a_n_ent_ordinal_ps,a_n_ent_cardinal_ps,simp_adj_var,simp_adp_var,simp_adv_var,simp_aux_var,simp_cconj_var,simp_det_var,simp_intj_var,simp_noun_var,simp_num_var,simp_part_var,simp_pron_var,simp_propn_var,simp_punct_var,simp_sconj_var,simp_sym_var,simp_verb_var,simp_space_var,root_adj_var,root_adp_var,root_adv_var,root_aux_var,root_cconj_var,root_det_var,root_intj_var,root_noun_var,root_num_var,root_part_var,root_pron_var,root_propn_var,root_punct_var,root_sconj_var,root_sym_var,root_verb_var,root_space_var,corr_adj_var,corr_adp_var,corr_adv_var,corr_aux_var,corr_cconj_var,corr_det_var,corr_intj_var,corr_noun_var,corr_num_var,corr_part_var,corr_pron_var,corr_propn_var,corr_punct_var,corr_sconj_var,corr_sym_var,corr_verb_var,corr_space_var,simp_ttr,root_ttr,corr_ttr,bilog_ttr,uber_ttr,simp_ttr_no_lem,root_ttr_no_lem,corr_ttr_no_lem,bilog_ttr_no_lem,uber_ttr_no_lem,n_adj,n_adp,n_adv,n_aux,n_cconj,n_det,n_intj,n_noun,n_num,n_part,n_pron,n_propn,n_punct,n_sconj,n_sym,n_verb,n_space,n_uadj,n_uadp,n_uadv,n_uaux,n_ucconj,n_udet,n_uintj,n_unoun,n_unum,n_upart,n_upron,n_upropn,n_upunct,n_usconj,n_usym,n_uverb,n_uspace,a_adj_pw,a_adp_pw,a_adv_pw,a_aux_pw,a_cconj_pw,a_det_pw,a_intj_pw,a_noun_pw,a_num_pw,a_part_pw,a_pron_pw,a_propn_pw,a_punct_pw,a_sconj_pw,a_sym_pw,a_verb_pw,a_space_pw,a_adj_ps,a_adp_ps,a_adv_ps,a_aux_ps,a_cconj_ps,a_det_ps,a_intj_ps,a_noun_ps,a_num_ps,a_part_ps,a_pron_ps,a_propn_ps,a_punct_ps,a_sconj_ps,a_sym_ps,a_verb_ps,a_space_ps,fkre,fkgl,fogi,smog,cole,auto,rt_fast,rt_average,rt_slow,truthfulness
12,2,2,17,1,1,12,3,55,4.0,18.333,4.583,5.667,1.417,0.667,0.167,45.77,46.5,39.396,3.814,3.875,15.257,15.5,3.283,13.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.732,1.414,0.0,0.0,0.0,1.414,0.0,0.0,1.0,1.0,0.707,0.0,0.707,0.0,0.0,0.707,0.0,1.225,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.707,0.707,1.0,3.464,2.449,1.0,0.0,1.0,3.464,2.449,1.0,0.0,1,0,1,0,0,1,0,3,2,0,0,0,2,0,0,1,1,1,0,1,0,0,1,0,3,2,0,0,0,2,0,0,1,1,0.083,0.0,0.083,0.0,0.0,0.083,0.0,0.25,0.167,0.0,0.0,0.0,0.167,0.0,0.0,0.083,0.083,0.333,0.0,0.333,0.0,0.0,0.333,0.0,1.0,0.667,0.0,0.0,0.0,0.667,0.0,0.0,0.333,0.333,82.925,2.687,4.933,3.298,3.75,2.157,0.04,0.05,0.069,0
15,5,2,17,2,0,14,2,49,7.5,24.5,3.267,8.5,1.133,2.5,0.333,38.18,27.5,64.778,2.545,1.833,19.09,13.75,4.319,32.389,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.414,0.0,1.414,1.0,1.0,0.0,1.732,1.414,0.0,0.0,1.414,1.0,0.0,0.0,0.0,0.707,0.0,1.0,0.0,1.0,0.707,0.707,0.0,1.225,1.0,0.0,0.0,1.0,0.707,0.933,3.615,2.556,0.975,100.947,0.933,3.615,2.556,0.975,100.947,0,0,0,1,0,2,0,2,1,1,0,3,2,0,0,2,1,0,0,0,1,0,2,0,2,1,1,0,3,2,0,0,2,1,0.0,0.0,0.0,0.067,0.0,0.133,0.0,0.133,0.067,0.067,0.0,0.2,0.133,0.0,0.0,0.133,0.067,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.5,1.0,0.0,0.0,1.0,0.5,103.343,0.708,8.333,0.0,-0.539,-2.294,0.05,0.062,0.086,0
5,2,2,3,0,0,5,2,6,2.5,3.0,1.2,1.5,0.6,1.0,0.4,5.61,8.0,14.085,1.122,1.6,2.805,4.0,2.817,7.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.707,1.0,2.236,1.581,1.0,0.0,1.0,2.236,1.581,1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,153.538,-7.535,1.0,0.0,-20.584,-14.528,0.017,0.021,0.029,1
20,7,2,28,3,1,20,2,81,10.0,40.5,4.05,14.0,1.4,3.5,0.35,67.27,49.356,75.686,3.363,2.468,33.635,24.678,3.784,37.843,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.414,0.0,1.0,1.0,1.0,0.0,1.732,1.0,0.0,1.0,2.236,1.414,0.0,0.0,1.0,1.0,0.707,1.0,0.0,0.707,0.707,0.707,0.0,1.225,0.707,0.0,0.707,1.581,1.0,0.0,0.0,0.707,0.707,1.0,4.472,3.162,1.0,0.0,1.0,4.472,3.162,1.0,0.0,1,2,0,1,1,1,0,3,1,0,1,5,2,0,0,1,1,1,2,0,1,1,1,0,3,1,0,1,5,2,0,0,1,1,0.05,0.1,0.0,0.05,0.05,0.05,0.0,0.15,0.05,0.0,0.05,0.25,0.1,0.0,0.0,0.05,0.05,0.5,1.0,0.0,0.5,0.5,0.5,0.0,1.5,0.5,0.0,0.5,2.5,1.0,0.0,0.0,0.5,0.5,78.245,4.83,10.0,4.04,5.054,2.645,0.067,0.083,0.114,1
16,9,3,13,0,0,14,2,48,8.0,24.0,3.0,6.5,0.812,4.5,0.562,56.84,56.667,74.721,3.553,3.542,28.42,28.333,4.67,37.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.667,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.414,0.0,1.0,1.155,0.0,1.732,1.0,0.0,1.414,1.0,0.707,0.0,0.0,0.707,0.0,0.707,0.0,1.0,0.0,0.707,0.816,0.0,1.225,0.707,0.0,1.0,0.707,0.875,3.5,2.475,0.952,52.157,0.875,3.5,2.475,0.952,52.157,1,0,0,1,0,1,0,2,0,1,3,0,3,1,0,2,1,1,0,0,1,0,1,0,2,0,1,2,0,3,1,0,2,1,0.062,0.0,0.0,0.062,0.0,0.062,0.0,0.125,0.0,0.062,0.188,0.0,0.188,0.062,0.0,0.125,0.062,0.5,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1.5,0.0,1.5,0.5,0.0,1.0,0.5,129.978,-2.883,3.2,0.0,-1.86,-3.3,0.053,0.067,0.091,1
22,11,3,25,2,0,14,4,72,5.5,18.0,3.273,6.25,1.136,2.75,0.5,91.97,73.583,108.174,4.18,3.345,22.992,18.396,4.917,27.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,0.75,0.0,0.0,1.0,0.0,0.667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.707,0.0,1.155,0.0,2.121,0.0,0.0,1.0,0.0,1.155,0.0,0.0,0.0,1.0,0.0,0.707,0.0,0.5,0.0,0.816,0.0,1.5,0.0,0.0,0.707,0.0,0.816,0.0,0.0,0.0,0.707,0.636,2.985,2.111,0.854,15.409,0.636,2.985,2.111,0.854,15.409,0,4,0,2,0,3,0,8,0,0,1,0,3,0,0,0,1,0,2,0,1,0,2,0,6,0,0,1,0,2,0,0,0,1,0.0,0.182,0.0,0.091,0.0,0.136,0.0,0.364,0.0,0.0,0.045,0.0,0.136,0.0,0.0,0.0,0.045,0.0,1.0,0.0,0.5,0.0,0.75,0.0,2.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.25,105.116,-0.036,5.836,0.0,-1.938,-3.265,0.073,0.092,0.126,0
5,1,2,4,0,0,5,2,12,2.5,6.0,2.4,2.0,0.8,0.5,0.2,2.89,2.0,7.309,0.578,0.4,1.445,1.0,1.462,3.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.0,0.0,0.0,0.707,1.0,0.0,0.0,0.0,0.707,1.0,2.236,1.581,1.0,0.0,1.0,2.236,1.581,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,136.618,-5.175,1.0,0.0,-13.528,-8.876,0.017,0.021,0.029,0
10,5,2,9,0,0,9,2,25,5.0,12.5,2.5,4.5,0.9,2.5,0.5,26.55,34.571,44.503,2.655,3.457,13.275,17.286,4.45,22.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.414,0.0,0.0,1.0,1.0,0.707,0.0,0.0,0.707,0.0,0.707,0.0,0.707,0.0,0.0,0.707,0.707,1.0,0.0,0.0,0.707,0.707,0.9,2.846,2.012,0.954,45.822,0.9,2.846,2.012,0.954,45.822,1,0,0,1,0,1,0,1,0,0,1,1,2,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,2,0,0,1,1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,125.62,-3.02,2.0,0.0,-7.02,-7.155,0.033,0.042,0.057,0
50,34,7,69,5,2,17,9,162,5.556,18.0,3.24,7.667,1.38,3.778,0.68,208.18,124.5,247.686,4.164,2.49,23.131,13.833,4.954,27.521,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.2,0.143,1.0,1.0,0.0,0.75,0.0,0.0,0.167,1.0,0.286,0.0,0.0,0.167,1.0,0.707,0.447,0.447,0.378,1.0,1.0,0.0,2.121,0.0,0.0,0.408,1.0,0.756,0.0,0.0,0.408,1.0,0.5,0.316,0.316,0.267,0.707,0.707,0.0,1.5,0.0,0.0,0.289,0.707,0.535,0.0,0.0,0.289,0.707,0.34,2.404,1.7,0.724,7.441,0.34,2.404,1.7,0.724,7.441,2,5,5,7,1,1,0,8,0,0,6,1,7,0,0,6,1,1,1,1,1,1,1,0,6,0,0,1,1,2,0,0,1,1,0.04,0.1,0.1,0.14,0.02,0.02,0.0,0.16,0.0,0.0,0.12,0.02,0.14,0.0,0.0,0.12,0.02,0.222,0.556,0.556,0.778,0.111,0.111,0.0,0.889,0.0,0.0,0.667,0.111,0.778,0.0,0.0,0.667,0.111,84.448,2.861,6.222,2.693,-2.077,-3.392,0.167,0.208,0.286,1
9,3,2,6,0,0,9,3,22,3.0,7.333,2.444,2.0,0.667,1.0,0.333,26.29,31.905,36.884,2.921,3.545,8.763,10.635,4.098,12.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.732,0.0,0.0,0.0,0.0,1.414,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.707,0.0,0.707,0.0,1.225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.707,0.707,1.0,3.0,2.121,1.0,0.0,1.0,3.0,2.121,1.0,0.0,0,0,0,1,0,1,0,3,0,0,0,0,2,0,0,1,1,0,0,0,1,0,1,0,3,0,0,0,0,2,0,0,1,1,0.0,0.0,0.0,0.111,0.0,0.111,0.0,0.333,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.111,0.111,0.0,0.0,0.0,0.333,0.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,0.333,147.39,-6.553,1.2,0.0,-11.293,-8.417,0.03,0.037,0.051,0
15,9,2,12,0,0,14,3,46,5.0,15.333,3.067,4.0,0.8,3.0,0.6,43.15,38.8,74.368,2.877,2.587,14.383,12.933,4.958,24.789,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.0,0.0,0.0,0.067,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.414,1.0,1.0,1.0,0.707,0.0,1.0,0.0,0.0,0.0,1.414,1.414,0.0,0.0,1.0,1.0,0.707,1.0,0.707,0.707,0.707,0.5,0.0,0.707,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.707,0.707,0.933,3.615,2.556,0.975,100.947,0.933,3.615,2.556,0.975,100.947,1,2,1,1,1,2,0,1,0,0,0,2,2,0,0,1,1,1,2,1,1,1,1,0,1,0,0,0,2,2,0,0,1,1,0.067,0.133,0.067,0.067,0.067,0.133,0.0,0.067,0.0,0.0,0.0,0.133,0.133,0.0,0.0,0.067,0.067,0.333,0.667,0.333,0.333,0.333,0.667,0.0,0.333,0.0,0.0,0.0,0.667,0.667,0.0,0.0,0.333,0.333,134.08,-4.2,2.0,0.0,-3.688,-4.486,0.05,0.062,0.086,1
18,6,3,24,3,1,16,3,73,6.0,24.333,4.056,8.0,1.333,2.0,0.333,45.08,30.0,68.564,2.504,1.667,15.027,10.0,3.809,22.855,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.167,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.056,0.0,1.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.333,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.707,0.0,1.414,0.0,0.0,0.0,2.0,1.155,0.0,0.0,1.414,1.0,0.707,0.707,0.707,0.707,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.414,0.816,0.0,0.0,1.0,0.707,0.889,3.771,2.667,0.959,65.266,0.889,3.771,2.667,0.959,65.266,1,1,1,1,0,2,0,2,0,0,0,4,3,0,0,2,1,1,1,1,1,0,1,0,2,0,0,0,4,2,0,0,2,1,0.056,0.056,0.056,0.056,0.0,0.111,0.0,0.111,0.0,0.0,0.0,0.222,0.167,0.0,0.0,0.111,0.056,0.333,0.333,0.333,0.333,0.0,0.667,0.0,0.667,0.0,0.0,0.0,1.333,1.0,0.0,0.0,0.667,0.333,87.945,2.483,9.067,3.298,3.113,0.672,0.06,0.075,0.103,0
14,7,3,16,1,0,13,3,46,4.667,15.333,3.286,5.333,1.143,2.333,0.5,53.77,33.5,58.302,3.841,2.393,17.923,11.167,4.164,19.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.732,0.0,0.0,1.414,0.0,1.732,0.0,0.0,1.0,1.0,0.0,0.0,0.707,0.707,0.0,0.707,0.707,1.225,0.0,0.0,1.0,0.0,1.225,0.0,0.0,0.707,0.707,0.929,3.474,2.457,0.972,88.775,0.929,3.474,2.457,0.972,88.775,0,0,1,1,0,1,1,3,0,0,2,0,3,0,0,1,1,0,0,1,1,0,1,1,3,0,0,2,0,3,0,0,1,1,0.0,0.0,0.071,0.071,0.0,0.071,0.071,0.214,0.0,0.0,0.143,0.0,0.214,0.0,0.0,0.071,0.071,0.0,0.0,0.333,0.333,0.0,0.333,0.333,1.0,0.0,0.0,0.667,0.0,1.0,0.0,0.0,0.333,0.333,105.413,-0.284,4.724,0.0,-2.823,-3.621,0.047,0.058,0.08,1
15,3,4,12,0,0,12,2,45,7.5,22.5,3.0,6.0,0.8,1.5,0.2,47.14,44.778,49.822,3.143,2.985,23.57,22.389,3.321,24.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,1.0,1.732,0.0,0.0,1.0,0.0,0.0,0.0,1.342,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,1.0,1.225,0.0,0.0,0.707,0.0,0.0,0.0,0.949,0.0,0.0,0.0,0.0,1.061,0.707,0.0,0.0,0.707,0.8,3.098,2.191,0.918,27.672,0.8,3.098,2.191,0.918,27.672,3,0,0,1,0,0,0,5,0,0,0,0,4,1,0,0,1,3,0,0,1,0,0,0,3,0,0,0,0,3,1,0,0,1,0.2,0.0,0.0,0.067,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.267,0.067,0.0,0.0,0.067,1.5,0.0,0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.5,131.543,-3.225,3.0,0.0,-2.107,-3.55,0.05,0.062,0.086,0
11,3,2,12,0,0,10,2,39,5.5,19.5,3.545,6.0,1.091,1.5,0.273,33.02,28.0,42.402,3.002,2.545,16.51,14.0,3.855,21.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.414,0.0,0.0,1.0,0.0,0.0,0.0,1.155,0.0,0.0,0.0,1.0,1.414,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.707,0.0,0.0,0.0,0.816,0.0,0.0,0.0,0.707,1.0,0.707,0.0,0.0,0.707,0.909,3.015,2.132,0.96,55.628,0.909,3.015,2.132,0.96,55.628,2,0,0,1,0,0,0,3,0,0,0,1,2,1,0,0,1,2,0,0,1,0,0,0,2,0,0,0,1,2,1,0,0,1,0.182,0.0,0.0,0.091,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.091,0.182,0.091,0.0,0.0,0.091,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,108.962,-0.572,2.2,0.0,-0.335,-1.981,0.037,0.046,0.063,0
12,5,2,11,0,0,11,2,37,6.0,18.5,3.083,5.5,0.917,2.5,0.417,44.31,44.2,53.358,3.693,3.683,22.155,22.1,4.446,26.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.732,0.0,0.0,0.707,0.0,1.414,1.0,0.0,1.0,1.0,0.707,0.0,0.0,0.707,0.0,0.0,0.0,1.225,0.0,0.0,0.5,0.0,1.0,0.707,0.0,0.707,0.707,0.917,3.175,2.245,0.965,66.082,0.917,3.175,2.245,0.965,66.082,1,0,0,1,0,0,0,3,0,0,2,0,2,1,0,1,1,1,0,0,1,0,0,0,3,0,0,1,0,2,1,0,1,1,0.083,0.0,0.0,0.083,0.0,0.0,0.0,0.25,0.0,0.0,0.167,0.0,0.167,0.083,0.0,0.083,0.083,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,123.195,-2.433,2.4,0.0,-2.603,-3.907,0.04,0.05,0.069,1
