t_word,t_stopword,t_punct,t_syll,t_syll2,t_syll3,t_uword,t_sent,t_char,a_word_ps,a_char_ps,a_char_pw,a_syll_ps,a_syll_pw,a_stopword_ps,a_stopword_pw,t_kup,t_bry,t_subtlex_us_zipf,a_kup_pw,a_bry_pw,a_kup_ps,a_bry_ps,a_subtlex_us_zipf_pw,a_subtlex_us_zipf_ps,t_n_ent,t_n_ent_person,t_n_ent_norp,t_n_ent_fac,t_n_ent_org,t_n_ent_gpe,t_n_ent_loc,t_n_ent_product,t_n_ent_event,t_n_ent_art,t_n_ent_law,t_n_ent_language,t_n_ent_date,t_n_ent_time,t_n_ent_percent,t_n_ent_money,t_n_ent_quantity,t_n_ent_ordinal,t_n_ent_cardinal,a_n_ent_pw,a_n_ent_person_pw,a_n_ent_norp_pw,a_n_ent_fac_pw,a_n_ent_org_pw,a_n_ent_gpe_pw,a_n_ent_loc_pw,a_n_ent_product_pw,a_n_ent_event_pw,a_n_ent_art_pw,a_n_ent_law_pw,a_n_ent_language_pw,a_n_ent_date_pw,a_n_ent_time_pw,a_n_ent_percent_pw,a_n_ent_money_pw,a_n_ent_quantity_pw,a_n_ent_ordinal_pw,a_n_ent_cardinal_pw,a_n_ent_ps,a_n_ent_person_ps,a_n_ent_norp_ps,a_n_ent_fac_ps,a_n_ent_org_ps,a_n_ent_gpe_ps,a_n_ent_loc_ps,a_n_ent_product_ps,a_n_ent_event_ps,a_n_ent_art_ps,a_n_ent_law_ps,a_n_ent_language_ps,a_n_ent_date_ps,a_n_ent_time_ps,a_n_ent_percent_ps,a_n_ent_money_ps,a_n_ent_quantity_ps,a_n_ent_ordinal_ps,a_n_ent_cardinal_ps,simp_adj_var,simp_adp_var,simp_adv_var,simp_aux_var,simp_cconj_var,simp_det_var,simp_intj_var,simp_noun_var,simp_num_var,simp_part_var,simp_pron_var,simp_propn_var,simp_punct_var,simp_sconj_var,simp_sym_var,simp_verb_var,simp_space_var,root_adj_var,root_adp_var,root_adv_var,root_aux_var,root_cconj_var,root_det_var,root_intj_var,root_noun_var,root_num_var,root_part_var,root_pron_var,root_propn_var,root_punct_var,root_sconj_var,root_sym_var,root_verb_var,root_space_var,corr_adj_var,corr_adp_var,corr_adv_var,corr_aux_var,corr_cconj_var,corr_det_var,corr_intj_var,corr_noun_var,corr_num_var,corr_part_var,corr_pron_var,corr_propn_var,corr_punct_var,corr_sconj_var,corr_sym_var,corr_verb_var,corr_space_var,simp_ttr,root_ttr,corr_ttr,bilog_ttr,uber_ttr,simp_ttr_no_lem,root_ttr_no_lem,corr_ttr_no_lem,bilog_ttr_no_lem,uber_ttr_no_lem,n_adj,n_adp,n_adv,n_aux,n_cconj,n_det,n_intj,n_noun,n_num,n_part,n_pron,n_propn,n_punct,n_sconj,n_sym,n_verb,n_space,n_uadj,n_uadp,n_uadv,n_uaux,n_ucconj,n_udet,n_uintj,n_unoun,n_unum,n_upart,n_upron,n_upropn,n_upunct,n_usconj,n_usym,n_uverb,n_uspace,a_adj_pw,a_adp_pw,a_adv_pw,a_aux_pw,a_cconj_pw,a_det_pw,a_intj_pw,a_noun_pw,a_num_pw,a_part_pw,a_pron_pw,a_propn_pw,a_punct_pw,a_sconj_pw,a_sym_pw,a_verb_pw,a_space_pw,a_adj_ps,a_adp_ps,a_adv_ps,a_aux_ps,a_cconj_ps,a_det_ps,a_intj_ps,a_noun_ps,a_num_ps,a_part_ps,a_pron_ps,a_propn_ps,a_punct_ps,a_sconj_ps,a_sym_ps,a_verb_ps,a_space_ps,fkre,fkgl,fogi,smog,cole,auto,rt_fast,rt_average,rt_slow,truthfulness
11,5,3,9,0,0,11,3,23,3.667,7.667,2.091,3.0,0.818,1.667,0.455,31.66,26.2,44.905,2.878,2.382,10.553,8.733,4.082,14.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.732,0.0,0.0,0.0,1.0,0.707,0.0,0.707,0.707,0.707,0.0,0.707,0.707,0.0,0.0,0.707,0.0,1.225,0.0,0.0,0.0,0.707,1.0,3.317,2.345,1.0,0.0,1.0,3.317,2.345,1.0,0.0,1,0,1,1,1,0,1,1,0,0,1,0,3,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,3,0,0,0,1,0.091,0.0,0.091,0.091,0.091,0.0,0.091,0.091,0.0,0.0,0.091,0.0,0.273,0.0,0.0,0.0,0.091,0.333,0.0,0.333,0.333,0.333,0.0,0.333,0.333,0.0,0.0,0.333,0.0,1.0,0.0,0.0,0.0,0.333,133.895,-4.505,1.467,0.0,-11.578,-9.748,0.037,0.046,0.063,0
13,5,2,10,0,0,13,2,36,6.5,18.0,2.769,5.0,0.769,2.5,0.385,40.58,38.067,57.047,3.122,2.928,20.29,19.034,4.388,28.523,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.732,1.0,1.0,1.0,0.0,1.414,0.0,0.0,1.414,1.0,0.0,0.0,0.707,0.0,0.0,0.707,0.0,1.225,0.707,0.707,0.707,0.0,1.0,0.0,0.0,1.0,0.707,1.0,3.606,2.55,1.0,0.0,1.0,3.606,2.55,1.0,0.0,0,0,1,0,0,1,0,3,1,1,1,0,2,0,0,2,1,0,0,1,0,0,1,0,3,1,1,1,0,2,0,0,2,1,0.0,0.0,0.077,0.0,0.0,0.077,0.0,0.231,0.077,0.077,0.077,0.0,0.154,0.0,0.0,0.154,0.077,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.5,135.161,-3.978,2.6,0.0,-4.071,-5.137,0.043,0.054,0.074,0
51,26,5,51,2,0,16,6,171,8.5,28.5,3.353,8.5,1.0,4.333,0.51,256.67,195.667,272.92,5.033,3.837,42.778,32.611,5.351,45.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.25,0.222,0.0,0.312,0.0,0.0,0.333,0.5,0.4,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.447,0.5,0.667,0.0,1.25,0.0,0.0,0.577,0.707,0.894,0.0,0.0,0.707,1.0,0.0,0.354,0.0,0.316,0.354,0.471,0.0,0.884,0.0,0.0,0.408,0.5,0.632,0.0,0.0,0.5,0.707,0.314,2.24,1.584,0.705,6.631,0.314,2.24,1.584,0.705,6.631,0,4,0,5,4,9,0,16,0,0,3,2,5,0,0,2,1,0,1,0,1,1,2,0,5,0,0,1,1,2,0,0,1,1,0.0,0.078,0.0,0.098,0.078,0.176,0.0,0.314,0.0,0.0,0.059,0.039,0.098,0.0,0.0,0.039,0.02,0.0,0.667,0.0,0.833,0.667,1.5,0.0,2.667,0.0,0.0,0.5,0.333,0.833,0.0,0.0,0.333,0.167,113.608,-0.475,4.969,0.0,0.433,-1.388,0.17,0.212,0.291,1
9,5,3,5,0,0,9,3,16,3.0,5.333,1.778,1.667,0.556,1.667,0.556,10.49,12.0,24.031,1.166,1.333,3.497,4.0,2.67,8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.707,0.0,0.0,0.707,0.707,0.0,0.707,0.707,0.0,1.225,0.0,0.0,0.0,0.707,1.0,3.0,2.121,1.0,0.0,1.0,3.0,2.121,1.0,0.0,0,0,0,1,0,0,1,1,0,1,1,0,3,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,3,0,0,0,1,0.0,0.0,0.0,0.111,0.0,0.0,0.111,0.111,0.0,0.111,0.111,0.0,0.333,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.333,0.0,0.0,0.333,0.333,0.0,0.333,0.333,0.0,1.0,0.0,0.0,0.0,0.333,156.79,-7.864,1.2,0.0,-15.213,-11.557,0.03,0.037,0.051,1
13,6,2,13,0,0,11,2,35,6.5,17.5,2.692,6.5,1.0,3.0,0.462,35.42,38.333,62.557,2.725,2.949,17.71,19.167,4.812,31.278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.414,0.0,1.155,0.0,0.0,0.0,1.0,1.414,0.0,0.0,1.0,1.0,0.707,0.0,0.707,0.707,0.0,1.0,0.0,0.816,0.0,0.0,0.0,0.707,1.0,0.0,0.0,0.707,0.707,0.846,3.051,2.157,0.935,34.419,0.846,3.051,2.157,0.935,34.419,1,0,1,1,0,2,0,3,0,0,0,1,2,0,0,1,1,1,0,1,1,0,2,0,2,0,0,0,1,2,0,0,1,1,0.077,0.0,0.077,0.077,0.0,0.154,0.0,0.231,0.0,0.0,0.0,0.077,0.154,0.0,0.0,0.077,0.077,0.5,0.0,0.5,0.5,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,115.638,-1.255,2.6,0.0,-4.523,-5.499,0.043,0.054,0.074,0
16,6,3,18,1,0,15,2,53,8.0,26.5,3.312,9.0,1.125,3.0,0.375,49.76,34.667,65.068,3.11,2.167,24.88,17.333,4.067,32.534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.414,0.0,2.0,0.0,1.0,0.0,1.414,1.732,0.0,0.0,1.0,1.0,0.707,0.0,0.0,0.707,0.0,1.0,0.0,1.414,0.0,0.707,0.0,1.0,1.225,0.0,0.0,0.707,0.707,0.938,3.75,2.652,0.977,113.63,0.938,3.75,2.652,0.977,113.63,1,0,0,1,0,2,0,4,0,1,0,2,3,0,0,1,1,1,0,0,1,0,2,0,4,0,1,0,2,3,0,0,1,1,0.062,0.0,0.0,0.062,0.0,0.125,0.0,0.25,0.0,0.062,0.0,0.125,0.188,0.0,0.0,0.062,0.062,0.5,0.0,0.0,0.5,0.0,1.0,0.0,2.0,0.0,0.5,0.0,1.0,1.5,0.0,0.0,0.5,0.5,103.54,0.805,5.7,0.0,-0.023,-1.828,0.053,0.067,0.091,0
11,5,3,10,0,0,10,2,30,5.5,15.0,2.727,5.0,0.909,2.5,0.455,18.85,19.0,40.749,1.714,1.727,9.425,9.5,3.704,20.374,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.707,1.732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.707,0.0,0.707,0.707,0.707,0.0,0.707,0.0,0.5,1.225,0.0,0.0,0.0,0.707,0.909,3.015,2.132,0.96,55.628,0.909,3.015,2.132,0.96,55.628,0,0,0,1,0,1,1,1,0,1,0,2,3,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,3,0,0,0,1,0.0,0.0,0.0,0.091,0.0,0.091,0.091,0.091,0.0,0.091,0.0,0.182,0.273,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,1.5,0.0,0.0,0.0,0.5,124.343,-2.718,2.2,0.0,-5.145,-5.835,0.037,0.046,0.063,0
11,5,3,10,0,0,11,2,35,5.5,17.5,3.182,5.0,0.909,2.5,0.455,18.85,19.0,41.998,1.714,1.727,9.425,9.5,3.818,20.999,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.732,0.0,0.0,0.0,1.0,0.707,0.0,0.0,0.707,0.0,0.707,0.707,0.707,0.0,0.707,0.0,0.707,1.225,0.0,0.0,0.0,0.707,1.0,3.317,2.345,1.0,0.0,1.0,3.317,2.345,1.0,0.0,1,0,0,1,0,1,1,1,0,1,0,1,3,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,3,0,0,0,1,0.091,0.0,0.0,0.091,0.0,0.091,0.091,0.091,0.0,0.091,0.0,0.091,0.273,0.0,0.0,0.0,0.091,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,1.5,0.0,0.0,0.0,0.5,124.343,-2.718,2.2,0.0,-2.473,-3.694,0.037,0.046,0.063,0
16,9,3,13,0,0,12,3,44,5.333,14.667,2.75,4.333,0.812,3.0,0.562,38.33,44.75,78.349,2.396,2.797,12.777,14.917,4.897,26.116,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.707,1.0,1.0,0.0,1.0,1.0,0.707,1.732,0.0,0.0,0.707,1.0,0.0,0.0,0.0,0.707,0.707,0.5,0.707,0.707,0.0,0.707,0.707,0.5,1.225,0.0,0.0,0.5,0.707,0.75,3.0,2.121,0.896,21.464,0.75,3.0,2.121,0.896,21.464,0,0,0,1,1,2,1,1,0,1,1,2,3,0,0,2,1,0,0,0,1,1,1,1,1,0,1,1,1,3,0,0,1,1,0.0,0.0,0.0,0.062,0.062,0.125,0.062,0.062,0.0,0.062,0.062,0.125,0.188,0.0,0.0,0.125,0.062,0.0,0.0,0.0,0.333,0.333,0.667,0.333,0.333,0.0,0.333,0.333,0.667,1.0,0.0,0.0,0.667,0.333,132.684,-3.922,2.133,0.0,-5.18,-5.811,0.053,0.067,0.091,1
11,5,3,8,0,0,10,2,24,5.5,12.0,2.182,4.0,0.727,2.5,0.455,18.85,19.0,42.264,1.714,1.727,9.425,9.5,3.842,21.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.707,1.732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.707,0.0,0.707,0.707,0.707,0.0,0.707,0.0,0.5,1.225,0.0,0.0,0.0,0.707,0.909,3.015,2.132,0.96,55.628,0.909,3.015,2.132,0.96,55.628,0,0,0,1,0,1,1,1,0,1,0,2,3,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,3,0,0,0,1,0.0,0.0,0.0,0.091,0.0,0.091,0.091,0.091,0.0,0.091,0.0,0.182,0.273,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,1.5,0.0,0.0,0.0,0.5,139.725,-4.863,2.2,0.0,-8.353,-8.404,0.037,0.046,0.063,0
11,5,3,10,0,0,10,2,26,5.5,13.0,2.364,5.0,0.909,2.5,0.455,28.75,25.0,44.829,2.614,2.273,14.375,12.5,4.075,22.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.155,0.0,1.0,0.0,0.0,1.732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.707,0.0,0.707,0.707,0.816,0.0,0.707,0.0,0.0,1.225,0.0,0.0,0.0,0.707,0.909,3.015,2.132,0.96,55.628,0.909,3.015,2.132,0.96,55.628,0,0,0,1,0,1,1,3,0,1,0,0,3,0,0,0,1,0,0,0,1,0,1,1,2,0,1,0,0,3,0,0,0,1,0.0,0.0,0.0,0.091,0.0,0.091,0.091,0.273,0.0,0.091,0.0,0.0,0.273,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.5,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.5,124.343,-2.718,2.2,0.0,-7.284,-7.547,0.037,0.046,0.063,0
10,4,3,7,0,0,10,3,22,3.333,7.333,2.2,2.333,0.7,1.333,0.4,22.05,29.583,36.057,2.205,2.958,7.35,9.861,3.606,12.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.732,0.0,0.0,0.0,0.0,1.732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.707,0.0,0.707,0.707,1.225,0.0,0.0,0.0,0.0,1.225,0.0,0.0,0.0,0.707,1.0,3.162,2.236,1.0,0.0,1.0,3.162,2.236,1.0,0.0,0,0,0,1,0,1,1,3,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,1,3,0,0,0,0,3,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.333,0.0,0.333,0.333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333,144.232,-6.03,1.333,0.0,-11.744,-9.401,0.033,0.042,0.057,0
13,5,3,12,0,0,11,2,38,6.5,19.0,2.923,6.0,0.923,2.5,0.385,36.63,46.722,54.733,2.818,3.594,18.315,23.361,4.21,27.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.707,0.0,0.0,1.0,0.0,1.0,1.0,1.155,0.0,1.0,0.0,0.0,1.732,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.707,0.0,0.707,0.707,0.816,0.0,0.707,0.0,0.0,1.225,0.0,0.0,0.0,0.707,0.846,3.051,2.157,0.935,34.419,0.846,3.051,2.157,0.935,34.419,2,0,0,1,0,1,1,3,0,1,0,0,3,0,0,0,1,1,0,0,1,0,1,1,2,0,1,0,0,3,0,0,0,1,0.154,0.0,0.0,0.077,0.0,0.077,0.077,0.231,0.0,0.077,0.0,0.0,0.231,0.0,0.0,0.0,0.077,1.0,0.0,0.0,0.5,0.0,0.5,0.5,1.5,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.5,122.145,-2.163,2.6,0.0,-3.166,-4.412,0.043,0.054,0.074,0
9,5,2,7,0,0,8,2,24,4.5,12.0,2.667,3.5,0.778,2.5,0.556,18.78,20.0,35.074,2.087,2.222,9.39,10.0,3.897,17.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.414,0.0,1.414,0.0,0.0,1.0,0.0,1.414,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.707,0.0,1.0,0.0,0.0,0.707,0.707,0.889,2.667,1.886,0.946,36.712,0.889,2.667,1.886,0.946,36.712,0,0,0,0,0,2,0,2,0,0,1,0,2,0,0,1,1,0,0,0,0,0,2,0,2,0,0,1,0,2,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.222,0.0,0.0,0.111,0.0,0.222,0.0,0.0,0.111,0.111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,136.468,-4.657,1.8,0.0,-6.698,-6.62,0.03,0.037,0.051,0
9,4,2,8,0,0,9,2,23,4.5,11.5,2.556,4.0,0.889,2.0,0.444,22.36,28.333,36.272,2.484,3.148,11.18,14.167,4.03,18.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.414,0.0,0.0,1.0,0.0,1.414,0.0,0.0,1.0,1.0,0.707,0.0,0.0,0.0,0.0,0.707,0.0,1.0,0.0,0.0,0.707,0.0,1.0,0.0,0.0,0.707,0.707,1.0,3.0,2.121,1.0,0.0,1.0,3.0,2.121,1.0,0.0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,1,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,1,0.111,0.0,0.0,0.0,0.0,0.111,0.0,0.222,0.0,0.0,0.111,0.0,0.222,0.0,0.0,0.111,0.111,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,127.068,-3.346,1.8,0.0,-7.351,-7.143,0.03,0.037,0.051,0
10,5,2,10,0,0,10,2,29,5.0,14.5,2.9,5.0,1.0,2.5,0.5,25.57,20.933,45.495,2.557,2.093,12.785,10.467,4.55,22.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.414,1.0,0.0,0.0,0.0,1.414,0.0,0.0,1.0,0.0,1.414,0.0,0.0,0.0,1.0,0.707,0.0,1.0,0.707,0.0,0.0,0.0,1.0,0.0,0.0,0.707,0.0,1.0,0.0,0.0,0.0,0.707,1.0,3.162,2.236,1.0,0.0,1.0,3.162,2.236,1.0,0.0,1,0,2,1,0,0,0,2,0,0,1,0,2,0,0,0,1,1,0,2,1,0,0,0,2,0,0,1,0,2,0,0,0,1,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.5,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,117.16,-1.84,2.0,0.0,-4.668,-5.271,0.033,0.042,0.057,0
